gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
0,unknown,3,3,1,20120109041654,20170719010254,9376,2019,1072,3724,46,0,0,517,126,110,403,7990,0.661673179614133,477
0,unknown,3,1,0,20060916221854,20131024151729,134,2596,15,20,4,0,0,2,0,15,0,117,1.29126262950745,974
0,unknown,3,2,2,20061227015617,20170729200552,414,3868,98,148,12,0,0,45,1,3,1,348,0.915024129447388,978
1,male,1,2,3,20081104201910,20130625225701,671,1695,133,188,10,0,0,93,2,17,8,544,0.831953524648453,917
1,male,3,1,1,20080503004135,20120902113208,150,1584,96,91,3,0,0,35,0,3,0,111,0.997535302103113,994
0,unknown,3,3,2,20080627185732,20160809052539,1795,2966,450,664,61,0,0,89,29,37,102,1444,1.00522694513289,817
1,unknown,1,2,2,20050828165229,20121116194041,330,2638,84,83,18,0,0,11,5,16,14,242,0.915024129447388,978
1,unknown,1,0,1,20161021143222,20170924140906,59,339,24,18,1,0,0,16,0,2,1,39,1.05714931610548,1074
0,unknown,3,0,0,20080101111953,20140501075434,90,2313,18,16,4,0,0,2,0,0,0,84,1.86500803160946,1277
0,unknown,3,3,1,20110423230239,20141221185805,4427,1339,320,37,5,0,0,21,0,0,14,3507,0.661673179614133,477
0,unknown,3,0,1,20170121150939,20170325161940,59,64,11,13,1,0,0,52,0,0,0,7,1.05714931610548,1074
2,female,2,0,0,20150104070610,20170524173307,72,872,17,12,4,0,0,1,0,0,0,71,1.86500803160946,1277
1,unknown,1,1,1,20060312064307,20170706151734,139,4135,78,58,0,0,0,1,0,2,0,135,0.997535302103113,994
1,male,1,2,1,20110330235211,20170728160914,608,2313,115,313,25,0,0,1,0,0,0,513,0.982449108801872,752
1,unknown,1,2,2,20150223162458,20170103154230,275,681,47,48,2,0,0,234,2,8,3,28,0.915024129447388,978
0,unknown,3,2,2,20090726042959,20120316223623,291,965,90,76,4,0,0,50,0,35,9,194,0.915024129447388,978
2,unknown,2,1,1,20150822153950,20151103182804,202,74,36,28,2,0,0,145,0,7,0,50,0.997535302103113,994
2,female,2,0,3,20130607181858,20170529000641,63,1453,23,24,1,0,0,24,0,2,0,28,0.411985187306913,297
2,female,2,1,1,20100728202838,20170302031027,94,2410,40,58,1,0,0,1,4,5,6,77,0.997535302103113,994
2,unknown,2,0,1,20150916183946,20151014182334,75,29,5,4,1,0,0,2,0,1,0,72,1.05714931610548,1074
1,male,1,2,1,20140620204911,20160824135417,249,797,28,102,0,0,0,15,0,10,1,222,0.982449108801872,752
1,male,1,0,1,20150223172640,20170222174453,68,731,24,33,3,0,0,3,0,0,6,57,1.05714931610548,1074
1,male,1,3,2,20160511023323,20170929042159,4107,507,291,232,1,0,0,19,3,6,11,4054,1.00522694513289,817
0,unknown,3,2,2,20070321191409,20140823153510,661,2713,71,155,23,0,0,68,44,112,61,354,0.915024129447388,978
1,unknown,1,2,2,20071121160213,20140427120332,316,2350,29,71,7,0,0,6,2,60,25,221,0.915024129447388,978
1,male,3,0,1,20160417153335,20170918141542,63,520,19,25,8,0,0,1,1,1,0,60,1.05714931610548,1074
2,female,3,0,2,20130820140458,20131008162924,67,50,2,13,0,0,0,25,0,0,11,31,0.800528377424059,664
2,female,2,2,3,20150225111442,20170427222444,278,793,34,127,7,0,0,23,8,7,42,185,0.831953524648453,917
0,unknown,3,3,1,20061004090520,20170611155258,17011,3904,1778,2478,716,0,0,1,7,16,65,15795,0.661673179614133,477
0,unknown,3,1,1,20060131100601,20170721153940,133,4190,41,82,4,0,0,10,0,3,3,116,0.997535302103113,994
1,male,1,2,3,20060920083947,20170713232152,456,3950,96,134,59,0,0,25,0,4,0,421,0.831953524648453,917
1,male,3,0,2,20090510182506,20141225011250,64,2056,30,30,4,0,0,14,0,13,1,34,0.800528377424059,664
0,unknown,3,1,0,20081017195345,20170702170535,115,3181,84,99,0,0,0,2,0,2,2,99,1.29126262950745,974
1,male,3,3,3,20100610200739,20170915113921,3911,2655,654,802,125,9,0,134,140,294,221,2999,1.48165413798567,1596
1,male,3,2,1,20071014105747,20150810080008,254,2858,72,108,2,0,0,34,2,0,0,213,0.982449108801872,752
2,unknown,2,0,0,20140820131009,20140830173939,93,11,6,9,2,0,0,1,0,0,0,92,1.86500803160946,1277
0,unknown,3,0,0,20140320012752,20140324125413,52,5,4,17,1,0,0,1,36,0,0,14,1.86500803160946,1277
0,unknown,3,1,1,20080111220107,20121114145409,116,1770,31,18,0,0,0,1,0,0,0,115,0.997535302103113,994
0,unknown,3,0,2,20150221215031,20161030095848,70,618,21,10,0,0,0,49,4,0,2,15,0.800528377424059,664
0,unknown,3,0,2,20161221072824,20170614232007,69,176,13,8,1,0,0,2,0,0,28,39,0.800528377424059,664
1,male,1,0,2,20121118143657,20151119013656,88,1097,7,5,2,0,0,7,0,0,0,79,0.800528377424059,664
1,male,1,3,2,20141010021634,20171001180820,91598,1088,364,32901,39,5,0,162,147,95,1356,71409,1.00522694513289,817
1,unknown,1,0,1,20090109211714,20140118161807,68,1836,61,64,0,0,0,1,0,0,1,56,1.05714931610548,1074
1,male,3,1,2,20120128191835,20131117195504,186,660,55,74,9,0,0,8,3,14,15,145,1.02771709743701,841
0,unknown,3,2,0,20160728171258,20170928225507,241,428,86,67,0,0,0,2,0,0,0,239,1.20440316450483,647
1,unknown,1,0,1,20060227054050,20130804133047,52,2716,17,9,1,0,0,25,0,0,3,23,1.05714931610548,1074
1,male,1,0,3,20090208214202,20120331181847,58,1148,15,23,1,0,0,12,1,4,3,37,0.411985187306913,297
1,unknown,1,2,2,20060224001422,20161225153442,319,3958,87,72,9,0,0,24,5,18,10,260,0.915024129447388,978
1,unknown,1,3,3,20070802183744,20171001235802,15685,3714,1751,527,73,0,0,95,10,17,76,15179,1.48165413798567,1596
0,unknown,3,1,1,20110324172636,20130729133353,146,859,33,84,0,0,0,1,0,6,11,121,0.997535302103113,994
1,male,3,1,0,20120806072029,20161208071220,107,1586,24,101,0,0,0,1,6,0,25,37,1.29126262950745,974
1,male,1,2,3,20090421011809,20151110202213,224,2395,61,70,1,0,0,29,2,0,1,179,0.831953524648453,917
1,male,3,2,1,20130416133854,20151120170008,288,949,39,36,3,0,0,4,6,2,32,239,0.982449108801872,752
0,unknown,3,2,1,20100126045649,20140710194402,241,1627,76,222,0,0,0,6,0,0,0,235,0.982449108801872,752
1,male,3,3,2,20060918141037,20171001183941,4015,4032,706,1858,29,0,0,43,0,35,17,3222,1.00522694513289,817
0,unknown,3,2,1,20060908030757,20170711194315,664,3960,182,97,5,0,0,27,16,158,56,407,0.982449108801872,752
1,male,1,3,3,20110529182015,20170930031250,18851,2317,1214,5217,60,0,0,140,710,117,2909,11665,1.48165413798567,1596
2,female,3,1,3,20120617230345,20170725001910,107,1865,7,88,0,0,0,5,5,0,3,90,0.594368207936839,493
1,male,1,3,1,20060923231341,20170929190656,2607,4025,560,1738,79,0,0,148,34,57,91,1982,0.661673179614133,477
0,unknown,3,0,2,20130226152445,20130418111034,89,52,6,1,0,0,0,89,0,0,0,0,0.800528377424059,664
1,unknown,1,2,1,20120216043350,20170729222526,761,1991,115,22,1,0,0,4,1,2,0,754,0.982449108801872,752
0,unknown,3,2,3,20160228214302,20161001190251,265,217,65,97,0,0,0,29,0,4,1,219,0.831953524648453,917
0,unknown,3,1,1,20081106183033,20161007170812,122,2893,32,33,2,0,0,65,0,0,3,54,0.997535302103113,994
0,unknown,3,0,3,20141022211827,20170405190414,67,897,31,13,5,0,0,38,0,0,2,26,0.411985187306913,297
0,unknown,3,3,1,20060105003654,20160130123551,1286,3678,119,1216,9,0,0,2,1,19,16,1228,0.661673179614133,477
0,unknown,3,0,3,20160128015958,20160930013531,91,247,18,52,4,0,0,16,2,1,28,40,0.411985187306913,297
1,male,3,0,0,20080417221942,20170724195929,60,3386,33,47,0,0,0,2,5,0,7,38,1.86500803160946,1277
1,unknown,1,1,0,20160418072042,20160420094515,114,3,3,27,1,0,0,21,13,0,8,70,1.29126262950745,974
0,unknown,3,3,1,20071205172226,20130630180249,1710,2035,162,803,18,0,0,7,75,58,97,1442,0.661673179614133,477
0,unknown,3,0,1,20120914050003,20160411000246,72,1306,20,29,0,0,0,13,0,0,8,48,1.05714931610548,1074
1,unknown,1,1,1,20090801010917,20150430001204,181,2099,58,12,0,0,0,1,0,18,3,159,0.997535302103113,994
0,unknown,3,3,1,20070529033043,20140819002403,1389,2640,214,445,22,0,0,289,123,155,209,517,0.661673179614133,477
1,male,1,0,2,20080515171132,20130104191517,80,1696,34,24,3,0,0,17,0,0,1,62,0.800528377424059,664
1,unknown,1,1,2,20170507212223,20170924195815,186,141,40,95,4,0,0,8,1,0,2,170,1.02771709743701,841
0,unknown,3,3,2,20061230000034,20170915022916,8962,3913,894,1266,471,0,0,173,4,141,117,7888,1.00522694513289,817
1,male,3,2,2,20100702165022,20150328034538,374,1731,153,183,2,0,0,33,8,0,7,309,0.915024129447388,978
0,unknown,3,0,0,20091102215609,20130907002847,88,1406,20,13,2,0,0,4,2,2,4,76,1.86500803160946,1277
1,unknown,1,0,2,20160806213200,20170613225558,52,312,21,38,1,0,0,4,0,0,0,48,0.800528377424059,664
0,unknown,3,2,3,20110531201115,20170910224312,526,2295,203,144,9,0,0,124,0,4,2,393,0.831953524648453,917
1,unknown,1,1,2,20070329044936,20170927013530,103,3836,24,17,1,0,0,4,0,4,0,95,1.02771709743701,841
0,unknown,3,0,3,20050119234340,20120509013211,78,2668,30,37,0,0,0,23,1,16,4,33,0.411985187306913,297
0,unknown,3,1,0,20150827224417,20151125004018,156,91,29,24,10,0,0,86,1,0,21,47,1.29126262950745,974
0,unknown,3,1,1,20101007115136,20170918113526,127,2539,55,51,6,0,0,4,0,4,3,116,0.997535302103113,994
0,unknown,3,2,1,20071127112434,20160912130152,261,3213,22,194,7,0,0,1,8,8,91,151,0.982449108801872,752
0,unknown,3,0,1,20110812233740,20120201230403,75,174,20,18,1,0,0,3,0,0,0,64,1.05714931610548,1074
2,female,2,2,1,20140503232130,20160930133110,396,882,36,50,3,0,0,11,5,1,33,343,0.982449108801872,752
1,male,1,0,2,20151210164125,20160402170115,51,115,6,23,0,0,0,19,0,0,3,8,0.800528377424059,664
0,unknown,3,1,3,20160908234737,20160914143728,140,7,6,17,1,0,0,54,0,0,0,86,0.594368207936839,493
0,unknown,3,0,1,20141019223447,20150214233553,52,119,7,21,0,0,0,18,14,3,17,0,1.05714931610548,1074
1,male,3,1,1,20050424010224,20151026175849,186,3838,39,56,14,0,0,2,2,7,6,168,0.997535302103113,994
1,male,3,2,0,20141020220935,20170913120907,332,1060,114,76,0,0,0,1,0,0,1,316,1.20440316450483,647
1,male,3,1,2,20060618135658,20170906212840,144,4099,102,106,1,0,0,13,0,2,0,120,1.02771709743701,841
2,female,2,0,1,20130626114513,20130930153555,50,97,3,31,0,0,0,5,0,0,0,45,1.05714931610548,1074
0,unknown,3,0,2,20131106024752,20170722100742,52,1355,17,8,1,0,0,6,0,0,0,44,0.800528377424059,664
0,unknown,3,0,0,20140512141812,20140529170852,51,18,3,3,1,0,0,2,0,0,1,48,1.86500803160946,1277
0,unknown,3,0,2,20041106232031,20120407140849,72,2710,14,7,2,0,0,1,0,4,2,65,0.800528377424059,664
0,unknown,3,1,1,20060612180222,20151222052238,108,3481,34,41,5,0,0,9,2,0,15,81,0.997535302103113,994
0,unknown,3,0,0,20160705183212,20160709091737,53,5,2,1,0,0,0,53,0,0,0,0,1.86500803160946,1277
1,male,3,2,3,20121111184102,20140925234935,476,684,47,56,0,0,0,260,42,0,22,33,0.831953524648453,917
0,unknown,3,2,3,20080718115041,20130912102747,315,1883,100,91,5,0,0,78,0,65,26,143,0.831953524648453,917
1,unknown,1,0,2,20150627155548,20150818191930,69,53,9,12,2,0,0,3,0,4,1,57,0.800528377424059,664
1,unknown,1,0,1,20120712211746,20120726211404,55,15,6,25,0,0,0,1,0,6,8,40,1.05714931610548,1074
1,unknown,1,1,0,20110822163057,20131128143724,136,830,28,24,0,0,0,1,0,3,0,62,1.29126262950745,974
2,unknown,2,0,1,20120925015607,20121130031604,52,67,14,8,0,0,0,2,1,2,5,42,1.05714931610548,1074
1,male,3,3,1,20060628094032,20160331101504,12700,3565,1542,5196,307,0,0,55,302,718,536,10736,0.661673179614133,477
1,unknown,1,3,2,20070718075637,20121110115410,869,1943,264,261,11,0,0,7,0,20,5,823,1.00522694513289,817
1,unknown,1,1,2,20090503165917,20170404174334,205,2894,30,31,5,0,0,3,0,13,4,179,1.02771709743701,841
0,unknown,3,3,3,20080306113118,20170329182607,7510,3311,836,2696,114,0,0,194,16,173,487,5954,1.48165413798567,1596
0,unknown,3,3,0,20050820161130,20170617121100,1847,4320,764,1283,14,0,0,75,39,17,200,1304,0.865617488080534,412
2,unknown,2,1,3,20140427062858,20160402142838,134,707,53,25,1,0,0,3,1,9,1,120,0.594368207936839,493
1,male,1,2,3,20121006182843,20130409194604,538,186,74,45,5,0,0,21,4,5,2,463,0.831953524648453,917
1,unknown,1,1,0,20080727024756,20170729213642,212,3290,148,176,0,0,0,3,0,0,0,209,1.29126262950745,974
1,unknown,1,2,3,20060110165257,20130516072457,648,2684,116,319,6,0,0,63,68,147,43,305,0.831953524648453,917
0,unknown,3,1,1,20090609221127,20120507141436,205,1064,48,63,5,0,0,33,7,1,16,145,0.997535302103113,994
1,unknown,1,3,2,20050813021901,20160511173721,3426,3925,230,574,60,0,0,294,47,52,160,2308,1.00522694513289,817
1,male,1,2,3,20080206221909,20130718230616,229,1990,24,22,1,0,0,98,0,2,0,129,0.831953524648453,917
1,male,1,1,0,20080129051039,20170520225755,119,3400,65,32,8,0,0,1,0,7,2,108,1.29126262950745,974
1,unknown,1,3,3,20130717073019,20170918031905,3848,1525,376,311,35,0,0,81,13,11,46,2585,1.48165413798567,1596
0,unknown,3,3,2,20150527020859,20171001031358,914,859,369,423,3,0,0,8,0,0,1,837,1.00522694513289,817
2,female,2,3,2,20120521203138,20170918043832,1965,1947,381,664,99,3,7,42,558,35,21,775,1.00522694513289,817
1,male,1,3,1,20080912141741,20170527104330,4622,3180,1049,686,22,0,0,752,9,38,49,3288,0.661673179614133,477
1,male,1,1,1,20111004231207,20131202035327,215,791,65,81,0,0,0,5,2,0,7,156,0.997535302103113,994
1,male,3,1,1,20080509234938,20150606224455,94,2585,15,5,1,0,0,29,0,0,0,64,0.997535302103113,994
1,unknown,1,2,3,20060730071821,20120806005929,299,2200,72,63,2,0,0,82,0,5,0,193,0.831953524648453,917
2,female,3,0,3,20110330200603,20140222155853,53,1061,29,16,1,0,0,11,0,2,1,37,0.411985187306913,297
1,male,1,1,3,20110211143444,20121101125547,181,630,9,32,2,0,0,53,1,28,27,68,0.594368207936839,493
1,male,3,2,2,20081008101647,20170416141448,520,3113,78,73,10,0,0,1,5,5,3,505,0.915024129447388,978
1,unknown,1,2,2,20060616164017,20170402173746,449,3944,114,190,2,0,0,10,3,30,10,373,0.915024129447388,978
0,unknown,3,1,3,20070323233023,20120116110305,98,1761,42,56,0,0,0,23,0,3,2,61,0.594368207936839,493
2,female,3,3,3,20110210070549,20171001174025,31715,2426,2223,8662,236,93,0,573,4026,1269,3579,20190,1.48165413798567,1596
2,female,2,2,2,20120728061906,20130327211931,312,243,52,10,1,0,0,7,1,6,29,259,0.915024129447388,978
1,male,3,2,0,20060110032103,20161211181850,312,3989,20,270,1,0,0,27,22,5,8,149,1.20440316450483,647
0,unknown,3,2,1,20120922195433,20170818011122,314,1792,68,109,4,0,0,19,13,4,49,189,0.982449108801872,752
1,male,1,1,2,20060903095752,20160807173944,146,3627,68,58,8,0,0,9,0,12,5,116,1.02771709743701,841
1,male,1,3,3,20050901173146,20171001161703,2378,4414,782,1283,46,0,0,190,15,31,18,1878,1.48165413798567,1596
1,unknown,1,2,2,20051018155109,20170525084541,274,4238,177,172,4,0,0,9,1,11,16,234,0.915024129447388,978
1,male,1,2,3,20090501214848,20120319011345,452,1054,38,107,8,0,0,18,1,4,44,355,0.831953524648453,917
1,unknown,1,0,1,20061115172820,20130120200041,62,2259,18,11,0,0,0,1,0,1,0,8,1.05714931610548,1074
1,unknown,1,1,1,20030424043442,20120815004640,101,3402,35,54,5,0,0,4,0,2,1,94,0.997535302103113,994
1,male,3,0,3,20140203000800,20140928172113,56,238,5,3,0,0,0,54,1,0,0,1,0.411985187306913,297
1,unknown,1,0,3,20100916174438,20170518075655,72,2437,25,18,0,0,0,22,0,0,10,35,0.411985187306913,297
1,male,1,3,3,20060920113222,20170913081410,19566,4012,1302,6803,228,1,0,578,2607,207,2225,11964,1.48165413798567,1596
1,unknown,1,1,3,20070305163238,20140612153413,149,2657,59,100,0,0,0,7,18,6,0,118,0.594368207936839,493
0,unknown,3,1,0,20141226204522,20170529033827,157,886,26,41,0,0,0,10,0,0,0,141,1.29126262950745,974
1,male,1,0,3,20140723014430,20160713212006,93,722,18,7,0,0,0,28,2,0,7,56,0.411985187306913,297
0,unknown,3,3,0,20070528111742,20170918094046,5241,3767,969,840,109,0,0,2,1,89,13,4585,0.865617488080534,412
0,unknown,3,2,1,20131221131312,20140806101310,413,229,62,300,20,0,0,1,0,0,0,408,0.982449108801872,752
1,male,1,3,0,20060410154717,20161127212603,6337,3885,598,2997,96,9,0,454,705,110,448,4045,0.865617488080534,412
0,unknown,3,3,3,20070902085731,20140416163819,1565,2419,482,1084,4,0,0,14,44,90,55,1166,1.48165413798567,1596
1,unknown,1,1,1,20140823164737,20141120211035,151,90,27,46,11,0,0,114,0,14,0,23,0.997535302103113,994
0,unknown,3,3,3,20071018162547,20170518130153,3191,3501,378,679,16,0,0,367,38,72,305,2137,1.48165413798567,1596
1,unknown,1,2,2,20140823171313,20141112204325,229,82,22,33,3,0,0,197,0,5,5,22,0.915024129447388,978
1,unknown,1,0,2,20081018013807,20121126025236,65,1501,26,37,1,1,0,2,0,0,0,63,0.800528377424059,664
0,unknown,3,1,3,20050503030531,20170116203621,175,4277,96,111,1,0,0,19,6,1,7,135,0.594368207936839,493
1,male,1,1,3,20140107010127,20150809232002,115,580,16,39,1,0,0,56,0,7,13,16,0.594368207936839,493
1,unknown,1,1,1,20050728173020,20170904222722,161,4422,72,69,4,0,0,27,0,24,11,99,0.997535302103113,994
1,male,3,1,0,20090926034622,20170918074345,135,2915,42,74,13,0,0,7,5,10,6,103,1.29126262950745,974
1,male,1,1,2,20110111172806,20170403164516,189,2275,99,130,35,0,0,4,3,6,4,171,1.02771709743701,841
1,unknown,1,0,3,20041114144149,20170111145224,83,4442,25,38,3,0,0,9,5,10,3,53,0.411985187306913,297
0,unknown,3,0,1,20170122102640,20170821100518,61,212,6,33,1,0,0,1,0,0,0,60,1.05714931610548,1074
1,male,3,3,3,20070816131404,20150228221958,987,2754,78,135,34,0,0,12,1,25,2,925,1.48165413798567,1596
0,unknown,3,3,3,20070808164235,20170906200915,8056,3683,416,4843,51,0,0,652,300,144,724,5711,1.48165413798567,1596
0,unknown,3,3,2,20151007033524,20171001170548,1054,726,203,52,1,0,0,3,0,0,0,83,1.00522694513289,817
0,unknown,3,2,3,20090628042501,20161106060959,280,2689,43,73,9,0,0,43,0,16,14,197,0.831953524648453,917
1,male,3,3,2,20080727034619,20170917112735,947,3340,419,567,7,0,0,14,1,13,1,850,1.00522694513289,817
0,unknown,3,2,2,20100310150318,20170125084451,320,2514,40,63,16,0,0,55,2,9,9,242,0.915024129447388,978
1,male,3,3,3,20061204183334,20170930164326,53286,3954,1718,17478,444,1,0,324,359,4273,968,45810,1.48165413798567,1596
1,unknown,1,0,0,20131219151248,20170627065149,54,1287,12,10,4,0,0,3,0,0,0,51,1.86500803160946,1277
1,unknown,1,0,1,20091102123510,20170626030402,58,2794,39,28,2,0,0,2,0,0,0,55,1.05714931610548,1074
1,male,1,3,3,20081024200131,20120621202229,3064,1337,164,1436,182,0,0,15,0,15,13,2266,1.48165413798567,1596
1,unknown,1,2,2,20121112223422,20151022042458,615,1075,64,65,2,0,0,7,0,5,4,331,0.915024129447388,978
1,male,3,3,1,20150203200717,20170319102625,1860,776,199,387,10,0,0,69,1,14,19,1721,0.661673179614133,477
1,male,1,3,3,20050215040019,20170829001555,37842,4579,1345,11903,364,36,0,423,1680,1549,2014,26885,1.48165413798567,1596
1,unknown,1,2,3,20061231221736,20120416020201,527,1934,105,153,10,0,0,63,28,10,51,324,0.831953524648453,917
0,unknown,3,2,3,20121118120708,20160615095003,249,1306,17,77,1,0,0,24,12,3,9,158,0.831953524648453,917
0,unknown,3,2,1,20060830182422,20170919210506,242,4039,154,203,3,0,0,10,1,6,7,209,0.982449108801872,752
0,unknown,3,1,0,20070917231707,20151030162056,139,2966,23,23,4,0,0,2,0,3,2,132,1.29126262950745,974
1,male,3,0,1,20151214192406,20160111205230,52,29,11,28,0,0,0,18,2,1,5,7,1.05714931610548,1074
1,male,3,3,2,20070311140220,20170601222032,1994,3736,329,522,7,0,0,17,121,185,107,973,1.00522694513289,817
1,male,1,1,1,20070312142802,20170215170507,155,3629,45,62,0,0,0,14,3,15,6,115,0.997535302103113,994
2,unknown,2,0,3,20130809182812,20130905204720,50,28,3,7,0,0,0,42,0,0,6,2,0.411985187306913,297
1,male,3,2,2,20070312004805,20170609190532,442,3743,134,221,25,0,0,1,4,18,21,397,0.915024129447388,978
2,female,2,3,3,20060605141554,20170916071220,40757,4122,1330,15123,1056,17,1,254,3101,2262,9327,23013,1.48165413798567,1596
0,unknown,3,2,3,20070313013237,20150617040154,418,3019,57,86,1,0,0,286,5,9,11,83,0.831953524648453,917
1,male,3,3,3,20100401160351,20171001161846,1545,2741,363,176,29,0,0,26,13,29,79,1268,1.48165413798567,1596
1,male,1,3,3,20070809180054,20170930165233,5128,3706,1147,3054,66,0,0,98,50,15,11,4498,1.48165413798567,1596
1,unknown,1,1,3,20100220012131,20170317184337,186,2583,57,51,10,0,0,13,0,8,15,142,0.594368207936839,493
0,unknown,3,3,1,20100816031904,20171001172130,1199,2604,280,298,14,0,0,2,2,2,0,1184,0.661673179614133,477
1,male,1,2,3,20120923205654,20140912041515,354,720,75,70,12,0,0,163,4,7,79,79,0.831953524648453,917
0,unknown,3,1,3,20121124113309,20150519153848,180,907,100,106,30,0,0,41,3,6,3,119,0.594368207936839,493
0,unknown,3,3,0,20060417212403,20170909234334,915,4164,327,294,54,0,0,2,9,6,11,882,0.865617488080534,412
1,male,3,1,1,20130329014201,20151112001534,122,959,36,30,4,0,0,15,0,12,6,88,0.997535302103113,994
1,male,3,1,1,20140413182722,20170124195311,222,1018,29,67,13,0,0,18,7,8,13,147,0.997535302103113,994
1,unknown,1,2,2,20050710230629,20170317102913,807,4269,185,492,56,0,0,9,6,27,25,674,0.915024129447388,978
0,unknown,3,2,2,20080826182626,20170914015947,497,3307,300,387,0,0,0,2,0,2,1,482,0.915024129447388,978
0,unknown,3,3,2,20070806144404,20170723145027,1230,3640,316,717,4,0,0,133,82,26,77,886,1.00522694513289,817
1,male,3,0,1,20080328002037,20130205200609,75,1776,37,43,0,0,0,4,2,0,2,65,1.05714931610548,1074
0,unknown,3,1,3,20071213060251,20131016043750,103,2135,43,92,0,0,0,6,0,0,12,84,0.594368207936839,493
1,male,3,1,2,20130315010304,20150602041121,158,810,74,96,0,0,0,16,0,0,3,130,1.02771709743701,841
1,male,1,2,3,20060628181046,20160701001929,477,3657,100,184,19,0,0,91,6,3,6,364,0.831953524648453,917
1,unknown,1,0,2,20050615172442,20170122004417,75,4240,28,28,0,1,0,4,13,0,19,8,0.800528377424059,664
1,male,3,3,1,20100814133353,20160322234308,3989,2048,164,434,11,0,0,17,2,3,13,3548,0.661673179614133,477
2,female,2,1,2,20090121183831,20120812174627,127,1300,15,47,39,0,0,15,0,0,0,112,1.02771709743701,841
0,unknown,3,0,3,20130730132807,20131022213900,59,85,5,9,0,0,0,44,2,0,7,0,0.411985187306913,297
2,female,3,0,1,20120329172708,20130116194838,50,294,10,10,0,0,0,1,13,0,33,3,1.05714931610548,1074
